label,mean_abs,std_dev,peak_to_peak,kurtosis_data
0,0.060631787109375,0.07726214303310824,0.732,0.48063870982954926
0,0.06134345703125001,0.07777919736232741,0.786,0.3735755677580297
0,0.060620068359375015,0.07681567092072565,0.748,0.4013357758732137
0,0.060356787109375,0.07657646034595227,0.781,0.34257832867343607
0,0.060161425781250014,0.07638262897598555,0.8009999999999999,0.4208639557564058
0,0.061542626953125,0.07804807668192676,0.825,0.35235280839096905
0,0.06079077148437499,0.0771113601263777,0.8029999999999999,0.40006268523484634
0,0.06059833984375,0.07663647909329076,0.708,0.37034304960210074
0,0.060271191406250015,0.07614852392452992,0.747,0.3379413350421916
0,0.061245703124999995,0.07767867576409083,0.767,0.4444621380077156
0,0.06065537109375,0.07701900501068154,0.7809999999999999,0.4245121177058362
0,0.060508740234375004,0.07616282811783646,0.647,0.20491353479846586
0,0.05988056640625,0.07624888727470584,0.7889999999999999,0.47739307455073465
0,0.0606849609375,0.07684533243437158,0.725,0.3443925457307482
0,0.061262792968750014,0.07756700683459598,0.796,0.3416938055017189
0,0.06123774414062501,0.07748901181554627,0.808,0.41849458983080856
0,0.06095781250000001,0.07725303166906437,0.723,0.3435785290994704
0,0.060306250000000006,0.07627937132019466,0.8049999999999999,0.29133089670985957
0,0.061288525390625,0.07779223148189088,0.754,0.3765801214698361
0,0.061652734375000004,0.07795397769060194,0.745,0.2728455757651256
0,0.060571484375,0.07716322017168606,0.72,0.4433362853016818
0,0.06018071289062501,0.07655438857836835,0.745,0.4935185749376494
0,0.061555419921875,0.07820447716114663,0.744,0.4387350438105728
0,0.06178876953125001,0.07819152477410357,0.65,0.2898784257899969
0,0.060815478515625,0.07736118369941933,0.847,0.5335850965343232
0,0.06124853515624999,0.07723264606791835,0.776,0.3621181761247998
0,0.060543115234375014,0.0769740536449615,0.796,0.3984708522721947
0,0.06052524414062501,0.07687163975449084,0.7170000000000001,0.40445901986884536
0,0.060918115234375,0.07729555176929596,0.718,0.4491927431890046
0,0.061788037109375006,0.07827777029973873,0.754,0.393811964381086
0,0.061649707031250014,0.07830373487176039,0.72,0.31384600148732655
0,0.061665673828125,0.07861787069276106,0.927,0.6568070391325245
0,0.059931201171875004,0.07587631606402918,0.755,0.33265136066566825
0,0.059951123046875,0.07595099030425728,0.718,0.36302236851475733
0,0.060586376953125,0.07668765286093837,0.743,0.39330191453147245
0,0.062081689453125,0.07886164969000829,0.706,0.3171912838501538
0,0.06075234375000001,0.07696505522607093,0.788,0.3960282953144132
0,0.062052783203124996,0.07866917643476562,0.798,0.3987174692024569
0,0.0621291015625,0.07908917211595123,0.781,0.5847783239420155
0,0.061879980468750005,0.07849802097328577,0.7989999999999999,0.39721974753291445
0,0.06116948242187501,0.07762642018342812,0.769,0.48903230800688613
0,0.060834326171874994,0.07731893959023707,0.845,0.4460425802924233
0,0.062806591796875,0.07945728773705511,0.9890000000000001,0.4256197320515729
0,0.062000195312500006,0.07876634936876864,0.8009999999999999,0.439388905842216
0,0.061616503906249995,0.07814375112473006,0.742,0.3073003909672294
0,0.06251484375000001,0.07932798355868348,0.847,0.3604415941491075
0,0.06145122070312501,0.07789096424990805,0.764,0.3972290693037701
0,0.06086855468750001,0.07738960048090585,0.73,0.44607896359149146
0,0.06103349609375001,0.07714844023338603,0.735,0.280075909188402
0,0.06000620117187501,0.07610593591350984,0.71,0.41735303968953685
0,0.0611408203125,0.07729168063614163,0.74,0.30207416938145837
0,0.060398876953125,0.07660661122983158,0.708,0.37399640255617905
0,0.06162910156250001,0.07803934399022344,0.725,0.33869269784374456
0,0.059661865234375,0.07576516060711819,0.745,0.4080605046318513
0,0.06050654296875,0.07690524724884,0.761,0.46816235514344706
0,0.060943603515625014,0.07730953224226583,0.749,0.41129213012603616
0,0.061735693359374996,0.07840959228104522,0.754,0.3733421371332839
0,0.05996416015625,0.07570118489862475,0.671,0.2559677197295893
0,0.062056933593749995,0.07846671341781498,0.845,0.3059077768184095
0,0.061358398437499996,0.0776577118255754,0.806,0.3221271672472339
0,0.06073486328125001,0.07681755459350152,0.742,0.3543989446650708
0,0.061094775390625,0.07746894343847119,0.6519999999999999,0.30961601911305836
0,0.06068974609375001,0.07687059008688574,0.7150000000000001,0.34906668202127555
0,0.06117656250000001,0.07753484869782247,0.742,0.41122231497140227
0,0.05951474609375,0.07576150103062902,0.712,0.4064597916663981
0,0.060450195312499996,0.0766301144035941,0.748,0.3700231720140432
0,0.060219140625,0.07677883289524279,0.774,0.532578800373201
0,0.05954770507812501,0.07545653374935424,0.777,0.4047138169573614
0,0.06060078125,0.07670384782392663,0.842,0.3695643133022122
0,0.0602,0.0765744476784151,0.833,0.43309883912666924
0,0.060284277343750005,0.07609643615462021,0.798,0.26809421544900447
0,0.059931640625000004,0.07583848610119465,0.657,0.3259681516945001
0,0.061803466796875005,0.07863962230433474,0.7769999999999999,0.49377479186991025
0,0.059112109375,0.07485720499714194,0.625,0.29257708015378325
0,0.05939672851562501,0.07547957028666864,0.76,0.48153185523704733
0,0.060980126953125005,0.0774549037472992,0.745,0.4419314838847854
0,0.061084326171875,0.07784892877637682,0.788,0.521811344975156
0,0.06146030273437501,0.07809715296357081,0.783,0.4536244074601785
0,0.06013095703125,0.07607857372246403,0.8200000000000001,0.4236777373486098
0,0.061262109375,0.0774497893414917,0.786,0.29830253571617904
0,0.06078383789062501,0.07690184928854053,0.7350000000000001,0.3992394228624758
0,0.061648144531250004,0.07841605485970027,0.737,0.42221413329817814
0,0.060716748046875005,0.07709048084366325,0.756,0.47643644736944246
0,0.060460693359375005,0.07661851316675722,0.706,0.36493871305970593
0,0.059829931640625,0.0760743867622998,0.738,0.4046983336170258
0,0.061132519531250006,0.07745153396046593,0.825,0.4164259373181851
0,0.061449755859374997,0.07797954553010325,0.931,0.5485896012354474
0,0.061097021484375014,0.07761817449257592,0.756,0.37794366180997097
0,0.06256396484375,0.07915981624047037,0.786,0.3224069468935795
0,0.061390185546875,0.07752226883677524,0.7250000000000001,0.2677201212044107
0,0.06198276367187501,0.07853056446143572,0.8300000000000001,0.3885134945276123
0,0.062387744140625,0.07896260563918972,0.7909999999999999,0.4070034550620174
0,0.062484667968750005,0.07905916720124433,0.718,0.3474743632273807
0,0.06155986328125,0.07819904743892489,0.855,0.545918411380272
0,0.06118554687500001,0.07780511614291777,0.789,0.43269991308322275
0,0.06132294921875001,0.0774870854107122,0.6930000000000001,0.30299900081291
0,0.0641630859375,0.08151823352707728,0.8959999999999999,0.5666889213621578
0,0.06074990234375001,0.07678379216775025,0.862,0.3561730038030797
0,0.061643603515625,0.07828435555027986,0.723,0.38899196237205436
0,0.060910107421875005,0.0771200007359263,0.6930000000000001,0.35279620493135777
0,0.061634716796875,0.07831569065068257,0.786,0.44221756979937377
0,0.06112666015625,0.07738437691901007,0.72,0.28391523619049597
0,0.05952954101562501,0.0755417258715849,0.761,0.3718072446196725
0,0.061532617187500006,0.07787376769430278,0.718,0.33128732679968653
0,0.062038623046875005,0.0790170110035342,0.8300000000000001,0.4731143985341131
0,0.060091308593750004,0.07648061079752747,0.796,0.4433637639149004
0,0.06156723632812501,0.07818151679986492,0.7230000000000001,0.32019748710613216
0,0.06280170898437501,0.07958598161819926,0.774,0.37007201037201254
0,0.062653955078125,0.07952488089415834,0.806,0.3755785190178629
0,0.062994384765625,0.0800961141360331,0.891,0.5260048179163546
0,0.06148852539062501,0.07787621792826703,0.765,0.3387606415850897
0,0.062045556640625,0.07846345124382906,0.77,0.2777135623768947
0,0.061701171875,0.0781415394123521,0.8260000000000001,0.37018849360160333
0,0.06128964843750001,0.07780462064750704,0.764,0.458982255928821
0,0.0627037109375,0.0794376532600419,0.713,0.33043739316895504
0,0.06086909179687501,0.077098690150829,0.774,0.39377059294869765
0,0.06463647460937501,0.08223985284736413,0.853,0.5003740741636844
0,0.066211181640625,0.08429453767294064,0.813,0.4508448020711775
0,0.066476513671875,0.08426361545795787,0.764,0.37837651204512657
0,0.065578857421875,0.08308035483617349,0.747,0.2911308678170452
0,0.065423583984375,0.08265013893192785,0.749,0.20897921343268377
0,0.06626748046875,0.08424717046536646,0.83,0.39805576986482194
0,0.06762211914062499,0.08595580269518177,0.889,0.47031290657213587
0,0.066467041015625,0.0844199690988402,0.986,0.4865130026451254
0,0.06514169921875,0.08266760510022222,0.762,0.26595855893303977
0,0.06573759765625001,0.08361850069275305,0.796,0.3818054415969727
0,0.06611171875,0.08378558270330716,0.81,0.38767370740609763
0,0.06715561523437501,0.08548433357170829,0.794,0.3946015078150089
0,0.066328759765625,0.08427990203943556,0.776,0.3658697395741912
0,0.06813012695312501,0.08695461810286201,0.781,0.4364173780138687
0,0.066585400390625,0.08473888904789488,0.889,0.4287637975372536
0,0.0672046875,0.08514582655865971,0.7869999999999999,0.3289489991173604
0,0.06826743164062501,0.08697370286725636,0.784,0.4340085155916307
0,0.06851015625000001,0.0869207126049963,0.777,0.31669418796819127
0,0.06884213867187501,0.08786925596907819,0.833,0.430147194240349
0,0.067406640625,0.08561584231134678,0.752,0.4363586459691815
0,0.06703759765624999,0.08541338928822663,0.937,0.4780069177953763
0,0.06806416015625001,0.08659816145580611,0.833,0.4862233238389191
0,0.06880546875,0.08758340524732817,0.8280000000000001,0.4443845022745201
0,0.069295361328125,0.08817470975296222,0.839,0.4654821554251858
0,0.06745712890625,0.08604078734387456,0.794,0.4927349634179672
0,0.07013779296875,0.08915456824095384,0.864,0.4000941939036653
0,0.06724960937499999,0.08559283408887657,0.762,0.40487944030252443
0,0.06928984375,0.08824570498964564,0.777,0.3659394532713698
0,0.069774560546875,0.08880598419897902,0.842,0.3770945051934542
0,0.06872001953125,0.08728705664550379,0.8300000000000001,0.37620336380365016
0,0.06866279296875001,0.08745980466075431,0.879,0.4396049452472912
0,0.069813720703125,0.0888879659499545,0.86,0.4402469914533116
0,0.067802001953125,0.08603791602122939,0.734,0.32130361436320864
0,0.069245703125,0.08848404967495963,0.896,0.5412085936380691
0,0.068674462890625,0.08783154763349316,1.057,0.5760381353265771
0,0.06817392578125,0.08690246040095322,0.792,0.4667661948985651
0,0.06806572265625001,0.08671931682883927,0.8939999999999999,0.44798583289768334
0,0.069419873046875,0.08851431429343214,0.94,0.44239483736892193
0,0.069054638671875,0.08811929537982273,0.835,0.42207357939809365
0,0.07040136718750001,0.08997184051706986,0.725,0.418621701128957
0,0.06928867187500001,0.0883772052684528,0.8300000000000001,0.5602555996498157
0,0.06865239257812501,0.0876224469501469,0.828,0.4137279539953309
0,0.070034619140625,0.08949987578834939,0.857,0.49796496157412706
0,0.06995117187500001,0.08911881924741626,0.839,0.4491554236861348
0,0.068790576171875,0.08817040070709482,0.889,0.5134914074370189
0,0.06929345703125,0.08843589024435419,0.8280000000000001,0.48489349535248216
0,0.070170361328125,0.09013235071380551,0.903,0.6217770021628457
0,0.071073193359375,0.09068182025654924,0.891,0.4888141347703794
0,0.07035751953125,0.08988117568565582,0.886,0.4496169147110769
0,0.07153637695312501,0.09101847827023163,0.849,0.36341261581366435
0,0.07035322265624999,0.09008923786255496,0.869,0.5452279361146344
0,0.071685400390625,0.09206942183556503,0.894,0.6274695337680583
0,0.069493701171875,0.08919257007795696,0.788,0.587115769874706
0,0.07039072265624999,0.08970540254238178,0.908,0.51467069938347
0,0.071241650390625,0.09107452721996616,0.796,0.45951746098325197
0,0.0717552734375,0.0918006439942167,0.91,0.5832556522576771
0,0.07019716796875,0.08979934367745021,1.066,0.5313526949232945
0,0.07143471679687499,0.09119080363740102,0.832,0.4307299921087786
0,0.0708958984375,0.09084378391597234,0.869,0.543120842220695
0,0.070180712890625,0.08960327125381455,0.876,0.5000568354441408
0,0.070282275390625,0.08980131230891515,0.874,0.44308004759376196
0,0.07150043945312501,0.09139292334375963,0.944,0.5828125625920308
0,0.07205947265625,0.09193215140416172,0.808,0.4359665616194075
0,0.07061362304687499,0.09038048900211067,0.767,0.47912682547507224
0,0.07164843750000001,0.09159794525518655,0.903,0.47732192161953524
0,0.071238134765625,0.09142726104563606,0.849,0.5755229887249769
0,0.07097060546875,0.09035473613622591,0.869,0.385410349683454
0,0.071172998046875,0.09099477554843573,0.779,0.5069703567366908
0,0.07121699218750001,0.09109987611374874,0.9530000000000001,0.5420037471466377
0,0.072997412109375,0.09314847364028707,0.994,0.5609820953544635
0,0.072084716796875,0.09194259719876635,0.821,0.39486897540859767
0,0.07155205078125,0.09218131619884988,0.991,0.7432975552995371
0,0.071476416015625,0.09180432572924035,0.813,0.5517784022496657
0,0.07318618164062499,0.093382117695304,0.917,0.46252264920486175
0,0.0724798828125,0.09313785647333142,0.8280000000000001,0.6215580358289516
0,0.07283300781249999,0.09359113145530917,0.925,0.5944372850986572
0,0.07379951171875002,0.09450843626765197,0.8200000000000001,0.4948223120819719
0,0.07424248046875001,0.09486459281639577,0.838,0.45458474965973483
0,0.07492026367187501,0.09588292160878376,0.903,0.5121334435393043
0,0.07381235351562501,0.09451864152530166,0.9450000000000001,0.45030249249972787
0,0.073847802734375,0.09481914031088155,0.872,0.5362435114092148
0,0.07452734375,0.09558295342597416,0.889,0.4700351608607565
0,0.07519697265625,0.09625091780901182,0.867,0.48214773837679425
0,0.07510351562499999,0.09627513860956524,0.8160000000000001,0.48091499307045593
0,0.07355107421875,0.09497518174685494,0.974,0.7511586473517373
0,0.074103564453125,0.09549244976104748,0.9670000000000001,0.6564783060272306
0,0.074142138671875,0.09490302288929583,0.898,0.5195036890723932
0,0.07373339843750001,0.09426557865206811,0.9450000000000001,0.47955622735407344
0,0.072255224609375,0.09328469083302592,0.879,0.6900665599350058
0,0.076612158203125,0.09845005065436922,1.045,0.6142024183200445
0,0.07393281250000001,0.09503868695899781,0.867,0.5214360964550426
0,0.074217431640625,0.09557886945078164,0.859,0.5461967132436896
0,0.07531943359375,0.09692809996445481,1.03,0.7066014705423598
0,0.07501640625000001,0.09649377021860993,1.0110000000000001,0.5868126529442286
0,0.07484326171875,0.09610307518105546,0.8320000000000001,0.5574171385605213
0,0.074834423828125,0.09612540130917151,0.96,0.5643935427422329
0,0.07458520507812501,0.09565264910863361,0.882,0.5436207732186147
0,0.07450576171875001,0.09587125623493316,0.883,0.5675984206307501
0,0.072592919921875,0.09356724330764812,0.815,0.5771797568819839
0,0.07594003906249999,0.09778247306724465,1.077,0.6771886124561832
0,0.07557016601562501,0.09708231057954604,0.9299999999999999,0.6499851458312187
0,0.073051318359375,0.09406876405599629,0.871,0.5973913543767058
0,0.07489609374999999,0.0963140650874664,0.996,0.5472246871079176
0,0.074067822265625,0.09587481384944377,0.9590000000000001,0.6811948931940965
0,0.07596889648437502,0.09739518356995239,1.04,0.5790203454839511
0,0.075798486328125,0.09764422684677404,0.896,0.6133940913684968
0,0.07345410156250001,0.0948210754185315,0.954,0.6512805700988582
0,0.07585732421875,0.09748992524821395,0.8939999999999999,0.5207344685544979
0,0.07656875,0.09843639396525677,0.867,0.5386898269168503
0,0.0768498046875,0.09940383393201764,0.871,0.6725187096744207
0,0.07641865234375,0.0983651064774757,0.915,0.5520838440108813
0,0.07578271484375,0.09803372410072997,0.8089999999999999,0.6552368688722146
0,0.07569472656250001,0.09791493996037309,0.876,0.6111333437801081
0,0.075298681640625,0.09725953373048636,0.877,0.5724844892623211
0,0.0763080078125,0.09837636823344928,0.855,0.5403197851984634
0,0.078939013671875,0.10376910203435047,0.984,1.0579778032148015
0,0.081472119140625,0.10637398947336635,0.996,0.8593839482326833
0,0.080391357421875,0.10500558225887016,0.9550000000000001,0.8594033690020821
0,0.08096103515625,0.10534146824160609,0.9490000000000001,0.8345135768103162
0,0.08140107421875001,0.10625564856160724,1.0470000000000002,0.8989962838910843
0,0.079970556640625,0.1042700012427267,0.892,0.7805928630818695
0,0.08076777343750001,0.10583460325573028,0.999,0.932443746332901
0,0.08166943359375001,0.10619686540460416,0.942,0.761813167054199
0,0.07849257812500002,0.10299146827083759,1.02,1.035295589771101
0,0.081673828125,0.10595899954424515,0.986,0.7446224362206095
0,0.08147011718750001,0.10594924027191699,1.057,0.8544294796051406
0,0.08010878906249999,0.1046235968561095,1.0230000000000001,0.9503298348422975
0,0.0807919921875,0.10561847953754985,0.969,0.8951812464408859
0,0.08012822265625,0.10434677548583268,0.9570000000000001,0.7816348788004697
0,0.08180371093750001,0.10661143815612846,0.964,0.7678642560795548
0,0.08193642578125,0.10660886235708324,0.969,0.7654697765915426
0,0.08061689453125001,0.10467625720588139,1.216,0.7869819151709754
0,0.07979892578125,0.10419411991093308,0.9570000000000001,0.8916386740504207
0,0.081450537109375,0.10610636041632907,1.006,0.8149963220300802
0,0.081733251953125,0.10684368830670976,1.0110000000000001,0.9259511693175684
0,0.0807240234375,0.10483115097547938,1.045,0.7773012336510248
0,0.07943447265625,0.10358289973678944,0.899,0.8176352010912522
0,0.08213808593750001,0.10614715155693699,1.0250000000000001,0.6430516614183497
0,0.08145771484375,0.1062959236188349,0.9570000000000001,0.7746946322817005
0,0.080756005859375,0.10489966343887303,0.921,0.7594868721250303
0,0.07921249999999999,0.10293961366314318,0.957,0.7345061687411092
0,0.078344677734375,0.10198831440725149,1.104,0.9054039207769429
0,0.0804013671875,0.1048669769520988,0.903,0.7653851180387239
0,0.07890712890625,0.10281090090426959,0.977,0.8056773825533741
0,0.0801859375,0.10411814607733272,1.0670000000000002,0.767350526474162
0,0.081035986328125,0.10524364665863592,1.052,0.8042036898939058
0,0.08095654296875002,0.10529723231413343,0.9650000000000001,0.8374606137177665
0,0.079128271484375,0.10319522564778863,0.877,0.7876753191941415
0,0.08005034179687501,0.10399037377794015,0.9470000000000001,0.7657113842738918
0,0.08031953125,0.10478630929616466,0.969,0.8513716239181859
0,0.08035004882812499,0.10485010316830717,1.03,0.8011197732616546
0,0.0801220703125,0.1044703204074305,1.057,0.8875430047913371
0,0.0808533203125,0.10530391525817447,1.05,0.8239941692202497
0,0.08182939453125,0.10709339131389001,1.07,0.9259360914985333
0,0.081478369140625,0.10711509271296862,0.997,1.0499797079690092
0,0.080636572265625,0.10518518220292614,1.065,0.8787991225503635
0,0.08052534179687501,0.10514338916451799,0.927,0.8321046946773341
0,0.08093725585937502,0.10571934420289815,0.9450000000000001,0.8605328986184082
0,0.08057124023437501,0.10542583760539853,1.145,0.9539876786626973
0,0.08154731445312499,0.10667180733337311,0.944,0.9485028239098772
0,0.08189453125000001,0.10713080010557506,1.028,0.9324927361688928
0,0.082332177734375,0.10823434391804927,1.008,1.0423942932084937
0,0.08107631835937501,0.10663266500748596,1.054,1.1178083967298198
0,0.080706591796875,0.10573303274973286,0.977,0.9838773110024168
0,0.08155810546875,0.10727136319458126,1.074,1.068532133388807
0,0.08278935546875,0.10925792237474784,1.028,1.1376804821538258
0,0.08143095703125,0.10647368979524564,0.984,0.9490147794299428
0,0.083783251953125,0.10976950924023306,1.0979999999999999,1.0141714282015117
1,0.08570673828125,0.11275490562424527,1.092,1.0775865528894446
1,0.09000234375,0.12027081919912475,1.169,1.345963647530156
1,0.116483837890625,0.16688531206930557,1.584,2.3890722982950106
1,0.119794775390625,0.17175226188535525,1.75,2.3850877136573763
1,0.12030419921874999,0.17373771535987825,1.782,2.6268074089323488
1,0.11844228515625,0.17176726202426995,1.76,2.6189030455499074
1,0.11736762695312501,0.16911142314905972,1.6669999999999998,2.507133901376002
1,0.121048486328125,0.17368022265539668,1.6949999999999998,2.5064066518245713
1,0.117347021484375,0.16858932554701642,1.643,2.467265336797422
1,0.115159619140625,0.16684723438082694,1.662,2.686524509219736
1,0.12100708007812502,0.172507030999726,1.526,2.2215812294847064
1,0.11763349609375,0.1698140825991547,1.722,2.547557372864662
1,0.117987939453125,0.16882029445348168,1.641,2.248777066522476
1,0.118264111328125,0.16848419830881153,1.569,2.29543109013067
1,0.11887666015625001,0.16950124228928082,1.492,2.236064581689714
1,0.118469580078125,0.1699224554601748,1.699,2.384176895930011
1,0.11374028320312499,0.16507878585285252,1.601,2.7590090372117437
1,0.11534023437499999,0.16551565040253277,1.592,2.5098751429398396
1,0.11540512695312502,0.16502786371733058,1.623,2.373606332702642
1,0.117732373046875,0.1680890322673415,1.499,2.370612072790797
1,0.11437333984375,0.16407562826353983,1.619,2.5158891668515384
1,0.11579130859375,0.16515006168363172,1.563,2.3421508310443384
1,0.113906640625,0.16411413167975805,1.553,2.578314431277734
1,0.11488637695312501,0.1638229823359712,1.5750000000000002,2.531885326050883
1,0.11360234375,0.16319995447417052,1.553,2.6241708680097338
1,0.11794482421875001,0.16845887536083012,1.634,2.3984384000021723
1,0.11730742187500001,0.16695990080764114,1.662,2.3044913572063175
1,0.115171484375,0.1656306076291268,1.611,2.6610620225085304
1,0.11509404296875,0.1641424046011769,1.631,2.4481806492189087
1,0.11640004882812498,0.16523855821088268,1.682,2.348742119130721
1,0.116234716796875,0.16629286759066028,1.704,2.555336429076207
1,0.10965800781249999,0.15753519405416844,1.613,2.756871698389002
1,0.11389550781249999,0.16211342999090594,1.57,2.539827058969368
1,0.11043754882812502,0.155816765083172,1.526,2.464085946432145
1,0.111178173828125,0.15676437161368403,1.604,2.397824838205458
1,0.109775537109375,0.15416258433338978,1.538,2.380993795300869
1,0.110094140625,0.1550153438361392,1.552,2.3857241830328224
1,0.11050004882812499,0.15479107309514195,1.545,2.326244291018452
1,0.103775830078125,0.14505347658643136,1.472,2.2603903426575673
1,0.10158554687499999,0.14250547917911555,1.446,2.398569851860411
1,0.1066033203125,0.14807779692684844,1.4500000000000002,2.158488613774588
1,0.1042986328125,0.1452566719121925,1.557,2.2044594195762057
1,0.10415883789062501,0.14390677431422344,1.428,2.0271482740199875
1,0.10005688476562499,0.1397168442716768,1.3900000000000001,2.342641300811165
1,0.10147802734375,0.13940496793015889,1.377,1.9866054341726365
1,0.10119311523437499,0.13975335792095936,1.375,2.0716523614208278
1,0.10338085937500001,0.14240961836091998,1.443,1.9998288945603404
1,0.10047099609374999,0.13855399139048752,1.491,2.2251644103888673
1,0.101997802734375,0.1405783469409978,1.4249999999999998,2.0884088755661026
1,0.096234033203125,0.13447099374999763,1.433,2.5143137121380645
1,0.10207265624999999,0.1405208429926291,1.367,2.029423852596696
1,0.100900830078125,0.13954307594198878,1.4409999999999998,2.174915562196098
1,0.097949365234375,0.13508302236099481,1.353,2.2229778685297505
1,0.09916318359375001,0.13563450076357514,1.487,2.1120656548190597
1,0.09811357421875,0.13496485320782559,1.484,2.2537976858385402
1,0.0963455078125,0.13188363578557946,1.459,2.2796867432564882
1,0.094583984375,0.12850403655113327,1.3210000000000002,1.9454752438008258
1,0.092754296875,0.12587990282028297,1.264,1.997542800174501
1,0.092947802734375,0.12575086007719946,1.3519999999999999,1.9092597898346062
1,0.091747314453125,0.12434257576370984,1.45,2.0802240990981087
1,0.091413330078125,0.12273314790942975,1.3210000000000002,1.8499449241387067
1,0.08995561523437501,0.12049771455313857,1.565,1.8363394045741623
1,0.08809013671875002,0.11664609267848056,1.276,1.4947850896938135
1,0.088082568359375,0.11791507359904692,1.448,1.7735457066958276
1,0.085101904296875,0.11283584344546327,1.206,1.4246082301984373
1,0.08490029296875001,0.11247857322396893,1.162,1.552294876927517
1,0.0843353515625,0.11131627706126455,1.175,1.3309587974609638
1,0.08426259765625,0.11109619772419393,1.1989999999999998,1.3866856891104478
1,0.083739013671875,0.11085801040438618,1.213,1.6093428330193849
1,0.08394477539062502,0.11016338278674173,1.224,1.3689570075773423
1,0.08374990234375,0.11002121859403505,1.096,1.273868225323242
1,0.081600439453125,0.10700005484462607,1.101,1.2220807735566188
1,0.08210737304687502,0.10727539268070405,1.028,1.073305002899736
1,0.082464697265625,0.1077959383216059,1.306,1.2331512796328292
1,0.080774462890625,0.10571842414788825,1.087,1.1528874123752004
1,0.080039013671875,0.10384050472535768,1.169,0.9432393234140064
1,0.08164267578125,0.1067788746689228,1.218,1.1755023973384349
1,0.081170556640625,0.10528519329245467,1.0430000000000001,0.8799226510924183
1,0.07993837890625,0.10422214581101316,1.009,1.0331776509628554
1,0.07949531250000001,0.10345598848132738,1.005,1.000355245197536
1,0.07918544921875001,0.1030124930008797,1.042,0.9084447005643224
1,0.07678164062500001,0.09930624154269888,1.0150000000000001,0.7717927254108252
1,0.079166552734375,0.10275773905266905,1.03,0.9268405707904264
1,0.078236767578125,0.10150196524741117,1.3079999999999998,0.9667239500366183
1,0.078039990234375,0.10048284100871414,0.966,0.6652145802848772
1,0.076976123046875,0.09936302244705549,0.871,0.7488124696956069
1,0.079290771484375,0.10258642144837173,1.021,0.8222244311026881
1,0.077523046875,0.10000005968549854,0.918,0.6527158309279764
1,0.07971455078125,0.1027480462241223,0.992,0.6411511578676281
1,0.0779177734375,0.10077314648240278,0.952,0.688527101475187
1,0.07741210937500001,0.10069870981864483,0.981,0.8693732490038779
1,0.078838134765625,0.10211176030560837,1.0670000000000002,0.8122074071808982
1,0.07949257812500002,0.10274597154131519,1.1280000000000001,0.7643725473661327
1,0.079562255859375,0.10323281452876602,0.9690000000000001,0.8305410434162077
1,0.08070859374999999,0.10472464619055652,1.0250000000000001,0.8673107336548807
1,0.080810205078125,0.10544206525576959,1.048,1.0399953829715907
1,0.08019208984375,0.10416035152198547,1.084,0.9779203766262876
1,0.08107119140625,0.10511782550252133,1.072,0.8677298220452299
1,0.078807275390625,0.10301653116940576,1.125,0.9835885532070137
1,0.081467724609375,0.10613361332449366,1.079,0.9646319369650564
1,0.081410986328125,0.10577298046086293,1.03,0.8522948759061766
1,0.08114028320312501,0.10623180018397706,1.021,1.0616526237676336
1,0.081595947265625,0.10634430186694287,1.013,0.943261495800948
1,0.081003076171875,0.1059304975844383,1.0619999999999998,1.0365573859673773
1,0.083338818359375,0.10889361794985976,1.126,1.0071678875967942
1,0.082247998046875,0.10740603716386624,1.045,0.9072687402430022
1,0.0829697265625,0.10871610497959165,1.094,1.060751117656622
1,0.084148388671875,0.11017866270010543,1.052,1.030564302451337
1,0.0843080078125,0.10981806034255638,1.1280000000000001,0.9164351948112492
1,0.08319409179687501,0.10853664988959488,0.9670000000000001,0.8935671532086928
1,0.08433745117187501,0.10969872878196792,0.981,0.8486574602590657
1,0.084134423828125,0.11020168498120776,1.013,0.9063512150340021
1,0.08273291015624999,0.10840942846231306,1.17,1.0126761241968207
1,0.083304931640625,0.10875097696982489,1.0030000000000001,0.832382817194703
1,0.083894189453125,0.10944368214859199,0.976,0.8226663722894187
1,0.08458374023437501,0.11020072722462237,1.0230000000000001,0.8273301046767609
1,0.084378759765625,0.11005897582780104,1.142,0.9088525634526521
1,0.08447177734375,0.11047037780701947,1.1179999999999999,0.8800067254017039
1,0.0849138671875,0.11106613412551834,1.128,0.9103188476473094
1,0.08580830078125,0.11179252158915924,1.018,0.7821177360607572
1,0.086527783203125,0.11376583439958977,1.275,1.0525077600426584
1,0.084733984375,0.11120202791145298,1.162,1.0037087771263522
1,0.08602778320312501,0.11277862815009007,1.091,0.9866371510161294
1,0.10157714843750001,0.13758972412980983,1.27,1.4340807064842025
1,0.10178813476562501,0.13714496765158554,1.3199999999999998,1.4277365827989597
1,0.10005000000000001,0.13581586698720016,1.428,1.5253678310169114
1,0.10488154296875,0.141271784510056,1.338,1.3180243004515324
1,0.101999755859375,0.13923005978867162,1.37,1.6541833883366026
1,0.104758544921875,0.1414760484750535,1.292,1.3526310858658794
1,0.10702290039062501,0.14544415613965797,1.5070000000000001,1.4379920350952462
1,0.10451533203125,0.14225630055719068,1.304,1.4857916003122558
1,0.10830771484374999,0.14847332092298565,1.3639999999999999,1.6212744292805032
1,0.10715629882812498,0.14732893084374551,1.3940000000000001,1.7901524761320955
1,0.10998496093749999,0.15019298536071019,1.391,1.604501405928648
1,0.10994921875000001,0.15234833064324318,1.44,1.8112709395100888
1,0.114418701171875,0.15796136149588336,1.5550000000000002,1.7398433612694593
